TrackName,Artist,SongID,IMG,SongURL,Preview,Energy,Danceability,Valence
아주 오래된 연인들 (우리 동네 음악대장),Ha Hyun Woo,2EypJuoBpKTxbL7DJIqb8c,https://i.scdn.co/image/ab67616d0000b273b52fd73115e7d762d6a0f7be,https://open.spotify.com/track/2EypJuoBpKTxbL7DJIqb8c,https://p.scdn.co/mp3-preview/2c5cda22c0324528c353f14055cd34266facd8f0?cid=4598e66debe040afa4e5e77d7f33ee1d,0.723,0.692,0.586
Shy Boy,Ha Hyun Woo,6rEV2VUv4EGomkgYQ7xpp8,https://i.scdn.co/image/ab67616d0000b273e861b1e35fc72417a28aecec,https://open.spotify.com/track/6rEV2VUv4EGomkgYQ7xpp8,https://p.scdn.co/mp3-preview/b2d2c5a76f96abbfc8969002c250daf46bca1d9b?cid=4598e66debe040afa4e5e77d7f33ee1d,0.518,0.532,0.302
붉은 노을,YB,2I30RvBX75TDH5UwtX3kfZ,https://i.scdn.co/image/ab67616d0000b2735f17656cd50d463bf56f2fb6,https://open.spotify.com/track/2I30RvBX75TDH5UwtX3kfZ,https://p.scdn.co/mp3-preview/ccc307aceb7005ccb042e3a0d5ca025794329d74?cid=4598e66debe040afa4e5e77d7f33ee1d,0.911,0.416,0.452
내가 저지른 사랑,Lim Changjung,72UARrP1LDMUMuZ7tRAxku,https://i.scdn.co/image/ab67616d0000b27317625d0f20d9d1c33da07437,https://open.spotify.com/track/72UARrP1LDMUMuZ7tRAxku,https://p.scdn.co/mp3-preview/d3c22728783677553a3393651e079e7e5b5cb889?cid=4598e66debe040afa4e5e77d7f33ee1d,0.58,0.537,0.255
나와 같다면,Kim Yeon Woo,76vLOcSPwCr4BHQSO7Ihis,https://i.scdn.co/image/ab67616d0000b273cf7324009ae2b56f320ff457,https://open.spotify.com/track/76vLOcSPwCr4BHQSO7Ihis,https://p.scdn.co/mp3-preview/12203c802a7f74d924992525c6a8612ed69bae55?cid=4598e66debe040afa4e5e77d7f33ee1d,0.467,0.437,0.283
무이이야 Rock Version,Ha Hyun Woo,1mvMvV6ngF0LAXSs8HY5Je,https://i.scdn.co/image/ab67616d0000b2730fa742fb1f0ccdc5f4684202,https://open.spotify.com/track/1mvMvV6ngF0LAXSs8HY5Je,https://p.scdn.co/mp3-preview/5271092a441065863dcd7e171080399d3c505080?cid=4598e66debe040afa4e5e77d7f33ee1d,0.923,0.325,0.4
그것만이 내 세상,Sohyang,64BYDI4Mi2b0SNSVV3kMWV,https://i.scdn.co/image/ab67616d0000b2736d1c0b529d3ef8cec9dce044,https://open.spotify.com/track/64BYDI4Mi2b0SNSVV3kMWV,https://p.scdn.co/mp3-preview/e7aeb8b87c3027de17cc5c9ec8b6a2cc660f7de1?cid=4598e66debe040afa4e5e77d7f33ee1d,0.517,0.52,0.158
여러분,Lim Jae Beum,6SfdXcscciiLi0QWZkuBpU,https://i.scdn.co/image/ab67616d0000b273cf7324009ae2b56f320ff457,https://open.spotify.com/track/6SfdXcscciiLi0QWZkuBpU,https://p.scdn.co/mp3-preview/173cc8eee98e9a32c9341c8eed8996d4bb1e047f?cid=4598e66debe040afa4e5e77d7f33ee1d,0.293,0.204,0.137
나를 슬프게 하는 사람들,Kim Kyung Ho,3PqyQiV4GYoc7OpDMs948m,https://i.scdn.co/image/ab67616d0000b273a86db038b79022599dec8a83,https://open.spotify.com/track/3PqyQiV4GYoc7OpDMs948m,https://p.scdn.co/mp3-preview/1d17c2504264722ea880bfdd1daea2453a90a205?cid=4598e66debe040afa4e5e77d7f33ee1d,0.644,0.438,0.323
어서 말을해,Guckkasten,0bO9SIkedoA2xYXqIVKG6A,https://i.scdn.co/image/ab67616d0000b273ae7a742ea4e32077fe97e2a8,https://open.spotify.com/track/0bO9SIkedoA2xYXqIVKG6A,https://p.scdn.co/mp3-preview/56f7bb87564725fc9655a9819ba6241037c94346?cid=4598e66debe040afa4e5e77d7f33ee1d,0.867,0.347,0.244
첫인상,Lena Park,4K6iR0ZS3Pz3F19MxpaMIS,https://i.scdn.co/image/ab67616d0000b273aad68d146ddb738ae4728ad8,https://open.spotify.com/track/4K6iR0ZS3Pz3F19MxpaMIS,https://p.scdn.co/mp3-preview/0b8df449ce80cbd9b47158836720514f5f85d287?cid=4598e66debe040afa4e5e77d7f33ee1d,0.641,0.44,0.287
늪,Kim Bum Soo,0bDFZycwcnXTx95LU3v3hC,https://i.scdn.co/image/ab67616d0000b273cf7324009ae2b56f320ff457,https://open.spotify.com/track/0bDFZycwcnXTx95LU3v3hC,https://p.scdn.co/mp3-preview/bb22bfb844dd5f7a1bac49a9f1917a7b28e696b2?cid=4598e66debe040afa4e5e77d7f33ee1d,0.612,0.288,0.189
크게 라디오를 켜고,YB,5D6sEVOXAS5A0KPFViq67r,https://i.scdn.co/image/ab67616d0000b27338f3ac3364b037f1ef87b963,https://open.spotify.com/track/5D6sEVOXAS5A0KPFViq67r,https://p.scdn.co/mp3-preview/6f09d470bd673e2d108f7ec539f65b2c5c87f3ad?cid=4598e66debe040afa4e5e77d7f33ee1d,0.963,0.373,0.353
